"","Binomial","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"Acentrogobius_viridipunctatus","Acentrogobius_viridipunctatus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129548628601889,0.129548628601889,0.129548628601889,0.129548628601889,0.129548628601889,0.129548628601889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acestrorhynchus_falcatus","Acestrorhynchus_falcatus",66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0107677792231173,0.0107677792231173,0.0107677792231176,0.0107677792231173,0.0107677792231173,0.0107677792231173,0.0107677792231173,0.0107677792231176,0.0107677792231173,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.491573028670392,-0.379082188298099,-0.210991737422182,-0.0857955668904955,-0.0618263831974415,-0.113280598740369,-0.164945054447183
"Acestrorhynchus_falcirostris","Acestrorhynchus_falcirostris",84,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0457574905606752,0.672097857935717,-0.404926129532704,NA,NA,NA,-0.390556555981395,-0.35224483445162,-0.286056554580931,-0.215126372675816,-0.15966387897493,-0.127022467909903,-0.113794007436513
"Acestrorhynchus_heterolepis","Acestrorhynchus_heterolepis",80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.45592768804183,0.327394439227203,0.0826765271439368,-0.110768668081018,-0.183779903451958,-0.14741114259416,-0.0966533365844528
"Acestrorhynchus_microlepis","Acestrorhynchus_microlepis",90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153356804634623,0.153356804634623,0.153356804634623,0.153356804634623,0.153356804634623,0.153356804634623,0.153356804634623,0.153356804634623,0.153356804634623,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195748556344734,0.115914818621339,-0.0698139094013772,-0.161899978305019,-0.123205865370581,0.0207743160564558,0.13315126641587
"Achirus_lineatus","Achirus_lineatus",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0320040026088397,-0.0320040026088397,-0.0320040026088398,-0.0320040026088397,-0.0320040026088397,-0.0320040026088397,-0.0320040026088397,-0.0320040026088397,-0.0320040026088397,-0.0320040026088398,-0.0320040026088396,-0.145532416225143,-0.145532416225007,-0.145532416224331,-0.145532416222646,-0.145532416219779,-0.259060829823102,-0.259060829814717,-0.119574929155173,-0.119574929152322,-0.119574929150917,0.0199109714966307,0.0199109714966306,0.0199109714966308,0.0199109714966306,0.0199109714966307,0.0199109714966307,0.0199109714966306,0.0199109714966307,0.0199109714966306,0.0199109714966307,NA,NA,NA,NA,NA,NA
"Acinonyx_jubatus","Acinonyx_jubatus",50,1,0.00775269742556023,-0.00357209232013,0.037176652219204,0.0929989062362788,0.0968278624695131,0.0325823394300705,-0.0119096450377019,-0.0589209142527804,-0.0423382339328214,-0.0235360576533729,-0.0168249489207554,-0.0185522003747136,-0.0202523811507556,-0.0197189696052889,-0.0370968964469604,-0.0313332861686012,-0.022182632885562,-0.0161496807454502,-0.019299744735168,-0.026784538252086,-0.0252155594942129,0.00766360578511601,0.0444035312790605,0.0761485316393733,0.0916008673656355,0.104710723164316,0.104861553917847,0.0926324457308955,0.0735614365260856,0.052759782673209,0.0325726230135105,0.0427062924837374,0.0121034348805126,-0.0102014609375747,-0.0247708421018815,-0.0334265253864371,-0.0373503712377866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acipenser_brevirostrum","Acipenser_brevirostrum",40,1,NA,NA,NA,NA,NA,NA,NA,0.154719311472235,-0.0481673356766579,0.0334076495001807,-0.168931534657071,0.00188108909486884,0.00188108909486884,0.00188108909486839,0.00188108909486884,0.0423618205480121,0.042361820548048,0.0423618205481557,0.0423618205483481,0.0423618205485848,0.042361820548783,0.0423618205488752,0.042361820548848,-0.160942205524016,-0.138852591818441,0.0822385291492048,0.081936517722659,0.081936517722659,0.162991947932463,0.115896998732322,0.063475952831828,0.0634759528318285,0.0634759528318285,0.063475952831828,-0.159976433615551,0.174367015601799,-0.043814283141628,-0.0659188142359377,-0.0747307455893459,0.014941870522359,-0.0127632006017624,NA,NA,-0.0833724655802621,-0.22110889512413,NA,NA
"Acipenser_desotoi","Acipenser_desotoi",37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0108683428793466,-0.010868342870181,-0.0108683428530598,-0.0108683428323881,-0.00956348190882091,-0.00658664395224388,0.0511004908643901,0.0055949538774042,0.0491048046767508,0.0258892114093814,0.0721485404293827,0.087414112210737,0.0258892114093787,NA,NA,0.0751412682458845,0.0188503321738653,0.00939075298635084,0.00939075298635084,0.00939075298635084,0.0146448572389599,NA,NA,NA,0.00673774711158703,0.00673774711158659,0.00673774711158703,0.00673774711158659,0.00673774711158703,0.00673774711158703,NA,NA,NA,NA
"Acipenser_fulvescens","Acipenser_fulvescens",97,1,NA,NA,NA,NA,NA,-0.0211034599680064,-0.0211034599680064,-0.0211034599680064,-0.0211034599680064,-0.0211034599680064,-0.0211034599680064,-0.0105517299840032,-0.0105517299840032,-0.0105517299840034,-0.0105517299840032,0.0741889873600272,0.0741889873600271,0.124321412103522,0.124321412103522,-0.0114156464554988,-0.0106925535666143,-0.0385260962944587,-0.0183797827424775,0.0204567587301731,0.0216329250893922,0.0201258703064489,0.0213604172575537,0.127353637352672,-0.0349858605455876,-0.222078013626088,-0.0175833908567492,0.0887852273910029,-0.0438734786538696,0.0786950303360587,0.0137636224381051,0.144406125193018,0.0172045280470799,0.0172045280466147,0.00730295490307502,0.00730295490287709,-0.165508559729351,0.0559701893788932,-0.0336141608879769,0.0286746583357232,0.0269035580028012,0.107668389186454,NA
"Acipenser_gueldenstaedtii","Acipenser_gueldenstaedtii",33,1,-0.00898668550595061,-0.00898668550595039,-0.00616030870481832,0.0357155522665344,-0.0247645544070807,-0.0247645544070807,-0.0247645544070805,-0.0247645544070807,-0.0226738915924936,-0.0226738915924938,-0.0226738915924938,-0.0226738915924938,-0.0226738915924938,-0.0107683664320815,-0.0107683664320817,-0.0107683664320817,-0.0107683664320815,0.00511542406334997,-0.0165009664498015,-0.0165009664498015,-0.0165009664498015,-0.0848630382489561,-0.0848630382489559,-0.0848630382489559,0.00884799377221035,0.00884799377221035,0.00884799377221035,0.00884799377221035,0.103655015430825,-0.0389965125548444,-0.272423207809899,0.18228640317486,-0.187108219916747,0.190886978417695,-0.0874013192147763,-0.628051845484159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acipenser_medirostris","Acipenser_medirostris",37,1,-0.0188229097403678,-0.0188229097403678,-0.0188229097403679,-0.0188229097403678,0.0300612416593188,0.0300612416593188,0.0300612416593189,0.0300612416593188,0.0300612416593188,-0.00777995014434629,-0.0077799501443464,-0.00777995014434629,-0.0077799501443464,-0.0125891273080205,-0.00538111423281701,-0.00534270312424084,-0.00531895797641413,0.00951527570881883,0.00933125537390034,0.00903464379272007,-0.0108500956794418,-0.0371983812806116,-0.0377385135568608,0.0143686928557614,0.0138319539874839,0.0133766165404965,0.0130253495615028,-0.0224174531606762,-0.0103991928111224,-0.0105962844301626,-0.010708051009404,-0.0107668474054501,-0.0107905339614376,NA,NA,NA,0.0054925702674824,0.00549257026748284,0.0054925702674824,0.00549257026748284,0.00549257026748284,0.0054925702674824,-0.0288895026649638,-0.0288895026649643,-0.305578391738895,-0.305578391738895,NA
"Acipenser_nudiventris","Acipenser_nudiventris",9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.156685110192361,-0.137004985792927,-0.100420824862507,-0.0576366319905173,-0.0202583725083141,0.00872699175023373,0.0272438113069251,0.036511792628104,0.0398273870877506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acipenser_oxyrinchus","Acipenser_oxyrinchus",51,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150514997831991,0.0101294903774726,0.0292116564893694,0.060775104039324,-0.1589303354422,-0.0263266397353089,-0.0843860642593296,-0.0458873661684381,0.0524962883956793,0.183046759773928,-0.00834767813400528,0.329723159124284,-0.298515444027401,-0.183366146821751,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.465840244309973,0.078227800040302,0.0803727268550438,-0.00800565492451311
"Acipenser_persicus","Acipenser_persicus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0680399942186416,-0.0680399942186416,-0.0680399942186416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acipenser_ruthenus","Acipenser_ruthenus",7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0.731098940612648,0.131224215130065,0.107742719121371,0.763183354392791,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acipenser_schrenckii","Acipenser_schrenckii",3,1,NA,NA,NA,NA,NA,-0.00481857688544851,-0.00481857688544851,-0.00481857688544807,-0.00481857688544851,-0.00481857688544851,-0.00481857688544807,-0.00481857688544851,-0.00481857688544851,-0.00481857688544807,-0.00481857688544851,-0.00481857688544851,-0.00481857688544807,-0.00481857688544851,-0.00481857688544851,-0.00481857688544829,-0.00481857688544851,-0.00481857688544829,-0.00481857688544829,-0.0320179480281837,-0.0320179480281835,-0.0320179480281835,-0.0320179480281835,-0.0320179480281837,-0.0320179480281835,-0.0320179480281835,-0.0320179480281837,-0.0320179480281835,-0.0320179480281835,-0.0320179480281837,-0.0320179480281835,-0.0320179480281835,-0.0320179480281837,-0.0320179480281835,-0.0320179480281835,-0.0320179480281835,-0.0320179480281835,NA,NA,NA,NA,NA,NA
"Acipenser_sinensis","Acipenser_sinensis",36,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0442689646959353,-0.0442689646959611,-0.027370670632264,-0.0273706706312404,-0.0273706706293669,-0.0273706706269327,-0.0273706706239473,-0.0273706706202791,-0.0273706706161604,-0.0273706706124889,-0.0273706706104021,-0.0442689646966063,-0.0442689646966516,-0.0442689646966969,-0.0442689646967391,-0.0442689646967902,-0.0442689646968555,-0.0442689646969403,-0.0442689646970442,-0.0442689646971637,-0.0442689646972982,-0.0442689646974466,-0.0442689646976091,-0.044268964697773,-0.0442689646979142,-0.0442689646980194,-0.0442689646980918,-0.0442689646981607,-0.0442689646982375,-0.0442689646983117,-0.0442689646983663,-0.0442689646983865,-0.044268964698386,NA,NA
"Acipenser_stellatus","Acipenser_stellatus",33,1,-0.0237123249640689,-0.0237123249640692,-0.0498514565961132,-0.0498514565961132,0.0127102721499388,0.012710272149939,0.0127102721499388,0.0127102721499388,-0.023627651403308,-0.023627651403308,-0.023627651403308,-0.023627651403308,-0.0236276514033082,-0.0182120450195364,-0.0182120450195364,-0.0182120450195364,-0.0182120450195364,-0.031070059228288,-0.0141790239356543,-0.0141790239356543,-0.0141790239356543,-0.148366767199285,-0.148366767199285,-0.148366767199285,-0.0172702297858247,-0.0172702297858247,-0.0172702297858247,-0.0172702297858249,0.0754210971743181,0.0151913144968605,-0.210278921951641,-0.159305108444739,-0.0304440584493497,-0.205841532085588,0.0999334800017515,-0.988861802644424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acipenser_transmontanus","Acipenser_transmontanus",104,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0633366249186804,-0.0581042431081548,-0.0760199995161384,-0.114652105558629,-0.125180786505494,-0.0876705109542027,-0.0477502526384053,-0.0181875196635672,0.008516111847976,-0.125486459636794,-0.0709452301913495,0.00573411678115273,-0.0225400104722011,-0.0140047056488197,-0.0222057493703726,-0.0328757418084444,-0.0275877732667813,0.315876601142662,0.116094509167146,0.0249176690441007,-0.358270403891952,0.0416349454560251,0.124156456133156,0.102360331714572,0.0974096412526514,0.092853653165513,-0.00566599415158198,-0.0362843064058371,-0.0618279625059368,-0.0170132693179426,-0.00614024414526693,0.00317083644737615,0.00924636767253251,0.0105100643163212,0.00596002524214789,-0.0034391664660598,-0.0146031667623943,-0.0238317330297164,-0.0286663476289375
"Acreichthys_tomentosus","Acreichthys_tomentosus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.479422158019035,NA,NA,NA,NA,NA,NA
"Acridotheres_javanicus","Acridotheres_javanicus",2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0219130082685473,0.0219130082685468,0.0219130082685468,0.0219130082685468,0.0219130082685473,0.0219130082685468,0.0219130082685468,0.0219130082685473,0.0219130082685468,0.0219130082685468,NA,NA,NA,NA,NA,NA
"Acridotheres_tristis","Acridotheres_tristis",32,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0621656909212462,0.0622521761506241,0.062022824755672,0.0611272497850954,0.0430128667857455,0.0417166606894478,0.0393073656543725,0.0346965685644393,0.0271973778824957,0.017717381320254,0.0087959928566681,0.00295575860087083,0.000723974152300633,0.000338530318871766,-0.000429079073641536,-0.00215885166961538,-0.00362772522257981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acris_crepitans","Acris_crepitans",21,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0713986700857402,0.0681939601048162,0.0610893222870573,0.0470677487283853,0.0250955151954492,-0.00120953112520267,-0.0239577548555339,-0.0347990420599768,-0.0302934642446124,-0.0145748892147133,0.0034181774722078,0.0160886670189546,0.0214532814011118,0.0222963835223171,0.0220739784013461,0.0220749987477712,0.0219603173323786,0.0217029579693003,0.0220221303223999,0.0231493986971617,0.0241879787308677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acris_gryllus","Acris_gryllus",5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0847137346475859,-0.490694061908936,0.321233381752268,0.0641174996117488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acrocephalus_aequinoctialis","Acrocephalus_aequinoctialis",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0319393502498816,0.0319393502498816,-0.0051708676971039,0.111149071312199,0.111149071312199,NA,NA,NA,NA,NA
"Acrocephalus_agricola","Acrocephalus_agricola",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0579919469776868,0.166947879615811,-0.166947879615811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acrocephalus_arundinaceus","Acrocephalus_arundinaceus",99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00510052700042407,0.00510052700042407,0.0278711875572384,-0.016617998700383,-0.00702367002526638,0.0129551830171551,0.036654339605465,0.051263324551283,0.0486941596097524,0.0331142208438805,0.0154534835781801,0.00254403294069575,-0.00559109631581212,-0.0252550817261199,-0.0183394255563863,-0.00119394990592985,0.0016899997166583,0.00576380581713497,-0.00272419185311049,0.00128290419092203,0.052834089326522,0.0324919482387646,0.080534731288755,0.0327682986600856,0.0390955091491671,0.0256608431717381,0.0244768816900996,0.00818426906004034,0.00937746509072211,0.0064911384351615,-0.000211736378245009,-0.00363414646297874,-0.000190072819357817,0.0042212159764104,0.00247602216672327,-0.00420501341500221,-0.00950558350536851,-0.0111053126466272
"Acrocephalus_australis","Acrocephalus_australis",33,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0586548703149601,0.0573919542310533,0.0548613909944278,0.0511514844106848,0.0806519894313331,0.0353754404255551,0.00230630138292309,0.0129412138660618,0.0231506953104597,-0.0145141947058264,-0.066465242633981,-0.0593334550153143,0.0113946882672796,0.0691649738945809,0.0579791013902722,0.00731271458147309,-0.0242906083902078,-0.0483912046100532,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acrocephalus_luscinius","Acrocephalus_luscinius",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0104633173380839,-0.0104633173380841,-0.0104633173380841,-0.0104633173380841,-0.0104633173380839,-0.0104633173380841,-0.0104633173380841,-0.0104633173380841,-0.0104633173380839,-0.0104633173380841,-0.0104633173380841,-0.0104633173380841,-0.0104633173380839,-0.0104633173380841,-0.0104633173380841,-0.0252043534973108,-0.0252043534973108,-0.0252043534973108,-0.0252043534973108,-0.0252043534973108,-0.0252043534973108,-0.0252043534973108,-0.0252043534973108,-0.0252043534973108,-0.0252043534973108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acrocephalus_melanopogon","Acrocephalus_melanopogon",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0467829415882348,0.0387030571392919,0.0248111785017291,-0.00991221140337895,-0.0155831189017068,-0.0188367995513183,-0.0201160105545557,-0.0298889555245014,-0.0298889555245019,-0.0298889555245014,-0.0298889555245019,-0.0298889555245019,-0.0298889555245014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acrocephalus_palustris","Acrocephalus_palustris",38,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0273678718313883,0.0268718653792734,0.0245728549946977,0.0191958292137762,0.0112191914070383,0.00305030032492093,-0.0033554401753455,-0.00871184768761113,-0.0147725695915679,-0.0203142079827754,-0.0206943119361074,-0.0129095076690513,-0.000102250592697306,0.0105893525937439,0.014308910495989,0.0114098493034791,0.0049685336620855,-0.00232817509256966,-0.00854093542278234,-0.0121017579504428,-0.0127228863390623,-0.0116967904298337,-0.0101131957767562,-0.00768138914063021,-0.00446169615505632,-0.00255696982088915,-0.00399929577682689,-0.00726472539709633,-0.0081286883913172,-0.00468219322611785,9.32602711589681e-05,0.00163925335088533,-0.00153004875095686,-0.0073744819121353,-0.0131891192885389,-0.0174307071510658,-0.0195292803933893
"Acrocephalus_schoenobaenus","Acrocephalus_schoenobaenus",61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0674827997295988,-0.0483657244841165,-0.0224449710123797,-0.00325561472693581,0.00885084340522635,-0.00878613653917171,-0.00640948459502444,-0.010572458394013,-0.0198614625921102,-0.0272365519607305,-0.0275706682876766,-0.0223439195256746,-0.016298258625152,-0.0124354349044149,0.0734316260685437,0.0683149318742358,0.0587417814500083,0.045240115005815,0.0374635865928387,0.051701085706835,0.0402553503377419,0.0292555437675363,0.021523850327948,0.0181491208227933,0.00799948686901214,0.00987088202867437,0.0162808002914019,0.0175162100158601,0.0140460730910559,0.00698902183803529,-0.00164277527862033,-0.0111300313403317,-0.0213750351407924,-0.0287865753766265,-0.027357159567813,-0.0171707630682898,-0.00764407282231749
"Acrocephalus_scirpaceus","Acrocephalus_scirpaceus",159,1,0.0595009778936442,0.0708474959210705,0.0770556525253117,0.0692077227485703,0.0477736375916473,0.0321034521200477,0.0259167418089248,0.0441699438919978,0.0454928339376914,0.0441164892526495,0.0232929603007328,0.020737625421977,0.00359210618209852,0.000356782518711574,-0.00277996427444896,0.00106027077043086,0.00608036823816144,0.00638684503827611,0.00456271338398098,0.00638374442426745,0.0110069514074575,0.0127982800685786,0.0120237461223093,0.00891765903296904,0.00163738631683139,-0.00564365987921978,-0.0133616649523756,0.0546503795135291,0.0639279887017638,0.0542490517715468,0.0283497301935694,0.0150392532302139,0.0103612204121769,0.0162055919413041,-0.0231395597543248,-0.0301340037266663,-0.00910767785341136,-0.00303028956697048,0.00920476137198094,0.0145004660252843,0.0104212338415006,0.00535821321400574,0.00462916173912758,0.00598560313414576,0.00688086088136255,0.00794973796042305,0.0092345800471601
"Acrocephalus_sechellensis","Acrocephalus_sechellensis",21,1,0.0965041211953676,0.0965041211953674,0.24660010201146,0.0561268063996967,0.0561268063996965,0.010836048847209,0.0108360488472092,0.010836048847209,0.00945913511695928,0.0094591351169595,0.00945913511695928,0.0337311734219905,-0.00243973733666891,0.0221692739984216,0.0115216035277841,-0.0021059213740009,0.0184157457706009,0,-0.0347621062592118,0.01424043911461,0.0137882844856332,-0.00695004632437302,-0.00695004632437346,-0.00695004632437346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acrochordus_arafurae","Acrochordus_arafurae",3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.220833647131842,0.220918329686834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acroteriobatus_annulatus","Acroteriobatus_annulatus",10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18221103398024,-0.18221103398024,-0.18221103398024,-0.18221103398024,-0.18221103398024,-0.182211033980241,-0.18221103398024,-0.18221103398024,-0.182211033980241,-0.18221103398024,-0.18221103398024,NA,NA,NA,NA,NA,NA,0.24332668229499,0.243326682294923,0.243326682294684,0.24332668229417,0.243326682293418,0.243326682292667,0.243326682292216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Actitis_hypoleucos","Actitis_hypoleucos",241,1,NA,NA,NA,NA,-0.00775546994232101,-0.0642376829231507,-0.0512454034858953,-0.00258419428564556,0.030689785466767,0.0422324841307855,0.0340525186001109,0.027809796479975,0.0173396320284564,0.011268065505295,0.00834103389823686,0.00889544462460172,0.0096919897447964,0.150297716417553,0.133864557706523,0.131069483924814,-0.0379901688263501,0.0766653462315244,-0.0400252509031989,0.0426489960677946,0.0811293976693674,0.0275168453701002,0.0151314962705888,0.00572350462674369,0.0157376143452102,0.034459691421239,0.046135265290535,0.0570387230286116,0.0609028854840743,0.0191230146473576,-0.0430844416554911,-0.0466478191722447,0.0184239771994069,0.0184574105543998,0.00283786304800093,0.00520347111980546,0.00693914755792217,0.0072266144119452,0.00939097478133,0.00928952602939392,0.0103978203292907,0.0115658367554505,-0.00796575694504376
"Actitis_macularius","Actitis_macularius",492,1,-0.0120596907727068,-0.0120616567434057,-0.012075346717533,-0.0115478975253172,-0.0125925089414053,-0.0126097621526323,-0.012608405284961,-0.0125915873546044,-0.0125696859178406,-0.0125506175983468,-0.012535100625897,-0.0125192992476361,-0.0125002119386252,-0.0124788870575326,-0.012460165369409,-0.0124503984397253,-0.0124552405898997,-0.0124785381606363,-0.0125213622608387,-0.012579997693982,-0.0126448277500486,-0.0127042545339108,-0.0127531968983962,-0.0127978151379521,-0.0128487390924408,-0.0129073794888906,-0.0157259547638186,-0.0157494027765594,-0.015736926012391,-0.0156896268717788,-0.0156150375418321,-0.0155195745778353,-0.0154073858555993,-0.0152831180729419,-0.015152510554509,-0.012190332094321,-0.0120497726765625,-0.0119176470817267,-0.0117983885789206,-0.0116920718927238,-0.0115949499889343,-0.0115070481560254,-0.012329726494123,-0.0122900851060452,NA,NA,NA
"Actophilornis_africanus","Actophilornis_africanus",4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.339782584655997,-0.147942182265835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Addax_nasomaculatus","Addax_nasomaculatus",4,1,-0.00692214378628986,-0.00692214378628941,-0.00692214378628986,-0.00692214378628986,-0.00692214378628986,-0.00692214378628941,-0.00692214378628986,-0.00692214378628986,-0.00692214378628941,-0.00692214378628986,-0.050171665943997,-0.0501716659439966,-0.050171665943997,-0.050171665943997,-0.0501716659439966,-0.050171665943997,-0.130719686320084,-0.130719686320084,-0.130719686320084,-0.130719686320085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
