"Binomial","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","global_abundance","max_growth_rate","Body.Mass.gram."
"Nucifraga caryocatactes",0.0061990795266762,0.00619907952658005,0.00619907952646392,0.00619907952633203,0.0061990795261968,0.00619907952606247,0.00619907952592724,0.00619907952578824,0.00619907952565324,0.00619907952553245,0.00619907952543386,-0.00463756456678865,-0.00463756456691611,-0.00463756456702447,-0.00463756456711284,-0.00463756456719233,-0.00463756456725717,-0.00463756456731579,-0.00463756456736286,-0.0046375645674015,-0.0046375645674237,-0.00463756456742948,-0.00463756456741615,-0.00463756456739461,-0.00463756456736308,10262737,0.0061990795266762,178
"Nucifraga columbiana",-0.000982970179861504,-0.000982970180225662,-0.000982970180614219,-0.000982970181022687,-0.000982970181460866,-0.000982970181930166,-0.000982970182418737,-0.000982970182917926,-0.000982970183434847,-0.00098297018399021,-0.000982970184604531,-0.000982970185286664,-0.00098297018601853,-0.000982970186762754,-0.000982970187482644,-0.000982970188165695,-0.000982970188814335,-0.000982970189415122,-0.000982970189940299,-0.000982970190373134,-0.00098297019072939,-0.000982970191028366,-0.000982970191267488,-0.000982970191424314,-0.000982970191494188,352967,-0.000982970179861504,130
"Numenius americanus",0.00665301650536212,0.00642463219149944,0.00612607855269966,0.00571874047139972,0.005258792821614,0.00486027255395774,0.00458129335785989,0.00440331397258376,0.00431441754554326,0.00434777450660778,0.00451841143381498,0.00477307790150034,0.0050336726965402,0.00525373182726346,0.00540265964494661,0.00543475473007725,0.00532348065859827,0.00510701576900522,0.00485553721797879,0.00461310906454734,0.00442406438778322,0.00439001389791403,0.00459972638897339,0.00496815015581415,0.00524326314040414,6542898,0.00665301650536212,586.5
"Numenius arquata",0.0225612570803131,0.0195150801054861,-0.00536751534904056,-0.00063187042021729,0.0722585975865644,0.0695943903479307,0.0394379804562084,0.0179136620326229,-0.00171687720655639,0.00519245924827224,0.0101922753222088,-0.000293318192289444,-0.0270214947278453,-0.00803432119220313,0.0158554406023251,0.0262875812911217,0.0345809043519769,0.0396137881004071,0.0361144847176199,0.0236126500348048,0.12563994106237,0.0314778693725764,0.0395866615666998,0.0339492750071957,0.0175524131530392,26640376,0.12563994106237,805.5
"Numenius madagascariensis",-0.000671726914801915,-0.0107678757818543,-0.0170252299793251,-0.0269149140225782,-0.00804341036790579,-0.0222604100747769,-0.027634481566037,-0.0154858652687898,9.38437522740443e-05,-0.00358917195476755,-0.0296493399133032,-0.0502676036307325,-0.0372757684216547,-0.0187095244117646,-0.00347658251989394,-0.0385871826929866,-0.0580390273860221,-0.0246920138078481,-0.0338689338182212,-0.032334267702643,-0.0171818748692095,-0.0325075714317385,-0.00263076659086151,-0.0160266610328339,-0.0188069777441862,6764819,9.38437522740443e-05,792
"Numenius phaeopus",0.149359436492093,-0.0580854787596063,-0.00909877851450495,-0.0490374934777395,0.062102177760262,-0.0610202322389314,-0.0262957136204906,-0.0114570909015343,-0.00655110178755755,0.109059057887814,-0.0923688376660613,-0.0644054400577035,-0.00301883403255106,0.0492533266153167,0.0132994363745106,0.0942527561685911,-0.0261808019714181,0.0108328655967618,1.46240254567189e-05,0.0358962831608191,-0.0406003953821994,0.0102578661477318,-0.0145073882877251,-0.00873362838956582,0.0626092827021188,52205963,0.149359436492093,365.8
"Numenius tahitiensis",0.0108664234452727,0.0032561110487401,-0.0157189794581106,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2914513,0.0108664234452727,401
"Nyctanassa violacea",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389431761257072,0.0389431761250885,0.0389431761238477,0.0389431761223175,0.0389431761210633,0.0389431761205532,0.0389431761208537,0.0389431761215631,0.0389431761220904,NA,NA,NA,NA,0.0377885608893997,0,NA,10835872,0.0389431761257072,683
"Nyctibius griseus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1533287,0,173
"Nycticorax nycticorax",0.00388480382691515,-0.0376154795883798,0.0617583485587287,0.0543015260072112,0.00236944574929209,0.00273810029250674,-0.041377973285131,0.0114201341738211,0.0631853331337291,0.0930959947208284,0.0309457582676335,0.00388047649910214,0.0764571905880624,0.0472810286316548,0.0139950519240424,-0.00894933515086654,-0.0362390218881067,-0.02283364421921,-0.0093429027323833,-0.00577084619705099,0.00334833667951025,0.0250114276246403,-0.00859544632997948,-0.0869097539214446,-0.0853849831387741,39581806,0.0930959947208284,810
"Nyctidromus albicollis",0.215836249209525,0.215836249209525,0.215836249209525,0.215836249209525,0.215836249209525,-0.0532535778809538,-0.0532535778809538,-0.053253577880954,-0.0532535778809538,-0.053253577880954,NA,NA,NA,NA,NA,NA,NA,0.0969100130080565,NA,NA,NA,NA,NA,NA,NA,6755440,0.215836249209525,58.1
"Odontophorus capueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.477121254719662,215993,-0.477121254719662,427
"Oenanthe hispanica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00160385289945175,-0.00313343317709247,-0.010597922872623,-0.0157743696098755,-0.0128959072412798,-0.00886319879676103,-0.00461664681578641,-0.00353981421014353,-0.00657505452969413,-0.0119011876119851,-0.0171084458940108,-0.0210055164520062,-0.023250627530128,-0.0232540948687047,5860606,0.00160385289945175,15.1
"Oenanthe oenanthe",-0.0103930476331627,-0.0216705248846539,-0.022520152056093,-0.0167796459236816,-0.0117385437996909,-0.0105479697199048,-0.0124003002408706,-0.0136967316533568,-0.0121852430203185,-0.00902615506492662,-0.00706532136757188,-0.0104675701970925,-0.0104869287925514,-0.0099652440225189,-0.00920534605639554,-0.00371028682038186,-0.000677070388790438,0.00460403104612036,0.0019681653909441,-0.00171689031335354,-0.00486920935092619,-0.00653899659879785,-0.00692864146369461,-0.0148528510595307,-0.00880845490867829,8903286,0.00460403104612036,26.9
"Ognorhynchus icterotis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0861861476162833,0.167317334748176,0.273591747317042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69033,0.273591747317042,285
"Oporornis agilis",-0.00503850496537538,-0.00530916648602135,-0.00553523760651599,-0.00568236491223372,-0.00571365763997342,-0.00559331194294731,-0.00532944041036966,-0.00500514163613271,-0.00473709845517778,-0.00459578654362775,-0.00458373838742872,-0.00468842934748752,-0.00491392281660885,-0.00522971617902109,-0.00551830999132552,-0.00563455688674589,-0.00554137379120199,-0.00536425841691738,-0.00529388370451896,-0.00544527947969115,-0.00580975422652457,-0.00629829468087349,-0.00678819887400928,-0.00715052531966918,-0.00730471350435731,2526427,-0.00458373838742872,13.3
"Oreoica gutturalis",-0.0288894801149562,-0.0281701721213632,-0.0275412066939364,-0.0270017627721183,-0.0265356960068322,-0.026140091675421,-0.0258165244999039,-0.025540909126951,-0.025260471841857,-0.0249307555821282,-0.0245511918710207,-0.0241597198679899,-0.0237991928088932,-0.0234965718040567,-0.0232670125769573,-0.0231191607536995,-0.0230470188730206,-0.0230249896150489,NA,NA,NA,NA,NA,NA,NA,3314925,-0.0230249896150489,62.9
"Oriolus chinensis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0349542421945155,0.0349542421945155,0.034954242194515,0.0349542421945155,0.0349542421945155,0.0349542421945155,0.0349542421945155,0.0349542421945155,0.0349542421945155,0.034954242194515,NA,10428093,0.0349542421945155,85.7
"Oriolus oriolus",0.0506986689986171,0.0109047122477566,-0.0252514590274426,-0.0288360602643344,-0.00455013451234743,0.0115729788269722,-0.00468095679983438,-0.0344765733418374,-0.0411272759352556,-0.0197944356359424,-0.00355134400555923,-0.0184028499974772,-0.0500089637157647,-0.0639508315067472,-0.0466962009922691,-0.00194256277058542,0.011000299421494,0.0152951707118003,0.0108140435482817,0.00647820665743543,0.00350656688835906,0.00256354968135181,0.00413591244096478,0.00772187304325805,0.010839872965118,17015829,0.0506986689986171,71.6
"Ortalis guttata",NA,NA,NA,NA,NA,NA,NA,NA,-0.0306107698978491,-0.0306107698978491,-0.0306107698978488,-0.0306107698978493,-0.0306107698978488,-0.0306107698978493,-0.0306107698978491,-0.0306107698978491,-0.0306107698978491,0.0956189898592538,-0.0306107698978491,-0.0306107698978493,-0.0306107698978488,NA,NA,NA,NA,1776899,0.0956189898592538,550
"Orthotomus sutorius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0535113201697346,0.053511320169735,0.053511320169735,0.053511320169735,0.0535113201697346,0.053511320169735,0.053511320169735,0.053511320169735,0.0535113201697346,0.053511320169735,NA,13080740,0.053511320169735,7.5
"Otis tarda",-0.0522506304572299,-0.0472622532981473,-0.0418873992531517,-0.03512838836037,-0.00424783713567278,0.00642886913843566,0.0235770465410389,0.00735881771741453,0.0107796346518492,-0.0227140023634726,-0.0158679643035061,-0.0205474960933982,0.00678843274819533,-0.0392680697823892,-0.0282534132199799,0.00321684943880015,0.0517487085111956,0.0547378303525226,-0.0258169933309572,0.0287552413815769,0.100329725273209,-0.165496609520712,-0.0246090113350907,-0.198970004336019,NA,997758,0.100329725273209,7896
"Otus ireneae",NA,NA,NA,NA,NA,NA,-0.00481814420060572,-0.00481814420060572,-0.00481814420060572,-0.00481814420060567,-0.00481814420060578,-0.00481814420060567,-0.00481814420060572,-0.00481814420060567,-0.00481814420060572,-0.00481814420060578,-0.00481814420060567,-0.00481814420060572,-0.0132450714543006,-0.0132450714543006,-0.0132450714543006,NA,NA,NA,NA,15,-0.00481814420060567,50.3
"Oxyura australis",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.153765467575471,-0.110232335603527,-0.0345496214130666,0.0609277465630376,0.131215151018671,0.127150435600824,0.0716533278992008,0.0248072236186834,0.125005336297326,0.0986840172717947,0.00400583505786687,-0.15198672770526,-0.0275072169862846,-0.0163769324092128,-0.00161510881193217,0.139410774334767,1927593,0.139410774334767,798
"Oxyura jamaicensis",-0.0438594886661506,-0.0710423546642017,-0.0675085919444438,-0.0274638939837257,0.035433864755981,0.0659314173726503,0.0508374642608784,0.00821557350789155,-0.018141086344797,-0.016742225986239,0.00631300530309258,0.0258999290152625,0.038567691630646,0.0321030880470465,0.0322199574310095,0.0314691039372883,0.02778467984634,0.0222700500944081,0.0163532194145414,0.0113139554129118,0.00758273335762794,0.00490228600752965,0.00287348092575875,0.00125339586067051,-8.99113890599337e-05,27465919,0.0659314173726503,609
"Oxyura leucocephala",-0.0798135415576274,-0.0638509577898117,-0.164519984231198,0.0395280460577959,-0.0916692056783033,-0.0726097425302947,-0.0227013406450783,0.020893418709042,-0.0692171886603615,-0.00201027610908861,0.034783742176019,-0.0559759282345488,0.0204017741624306,0.00986636753299098,0.047910564636351,0.224857932060085,NA,NA,NA,NA,NA,NA,NA,NA,NA,5423310,0.224857932060085,665
"Pachycephala pectoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.676807965658496,NA,NA,NA,NA,NA,NA,2616543,-0.676807965658496,26.3
"Pachycephala rufiventris",-0.00227500265398306,-0.00413526888082449,-0.00578497390476906,-0.00720470197155731,-0.00839144284736104,-0.00929584824386764,-0.00981696672211796,-0.00984403200908779,-0.0092999741980444,0.0041353673611555,0.0075782235723662,0.00987433825799494,0.00628870884745047,-0.00392235851163275,-0.0171660127791259,-0.0294211775947253,-0.0395060876806284,-0.0482902564583446,-0.110872907848215,-0.119270826534532,NA,NA,NA,NA,NA,5701817,0.00987433825799494,22.6
"Pachyramphus castaneus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1618411,1,19.5
"Pachyramphus polychopterus",-0.0532535778809538,-0.0532535778809538,-0.053253577880954,-0.0532535778809538,-0.053253577880954,-0.162582671328571,-0.162582671328571,-0.162582671328571,-0.162582671328571,-0.162582671328571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3539754,-0.0532535778809538,20.8
"Pandion haliaetus",0.00567489571649991,0.0048738979592565,0.0176125439503588,0.023270253174408,0.0195201374729838,0.0181488405144664,0.0164384803802622,0.0153305198777303,0.0261053538148736,0.00399004869409454,0.00550204863616205,0.00858372706274468,0.0117982375069903,0.018516055420184,0.0190613210827849,0.0108043245415928,0.0214047535624374,0.0324690458019168,-0.011631190560707,-0.0128991947210924,0.0129891508809161,0.0098956487216874,0.0100150880567198,0.00863369907580286,0.00696552904647023,2657166,0.0324690458019168,1486
"Panurus biarmicus",-0.0495395999106587,-0.0495395999106587,-0.0495395999106587,-0.0495395999106591,-0.0495395999106587,-0.0247697999553294,0.475230200044671,-0.1322824669538,0.00472411649733054,-0.0703355451673716,-0.0584512621161998,-0.139825552464131,-0.198756946912589,-0.203903272357798,-0.204645102305217,-0.192473225885071,-0.167020667085053,-0.0703786068795083,-0.0929419414505335,-0.153392462921107,-0.183373827090636,-0.183373827090636,-0.183373827090636,-0.183373827090636,-0.183373827090635,6027889,0.475230200044671,13.9
"Pardalotus punctatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3325888,-Inf,8.7
"Pardirallus nigricans",0.0954242509439325,0.0954242509439325,0.0954242509439324,0.0954242509439326,0.0954242509439324,0.127364419517435,0.127364419517435,0.127364419517435,0.127364419517435,0.0643046710172855,0.00564549162279404,0.0135244666641028,0.0240729686656073,0.038100808913604,0.0568383698001108,0.0789745192234897,0.0991965475391545,0.110851385604555,NA,NA,NA,NA,NA,NA,NA,496785,0.127364419517435,217
"Pardirallus sanguinolentus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0739495832054521,0.0739495832054521,0.0739495832054521,0.146128035678238,NA,NA,NA,NA,NA,NA,NA,NA,2150675,0.146128035678238,232
"Paroaria coronata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,8776887,-1,22.3
"Parus major",0.00809253179891042,0.00912459241409727,0.0123381498911744,0.00391630811208421,-0.00292754785620031,0.108843099598466,-0.0485999945679634,-0.117235827866868,0.156111787550973,0.0531338619087958,-0.0472733056676063,0.0137297522509387,0.000163275288732426,-0.00278363449761878,0.0045023551143845,0.00890082301114127,-0.00195764572636613,-0.0277897626515861,-0.0476044619534234,0.00993121530884977,0.00357538795283191,0.00260718173108363,0.00150664110031395,0.000372616139687594,-0.000646202020163463,60442665,0.156111787550973,15.2
"Passer domesticus",-0.00807352085218231,-0.0200692534266251,-0.02628615247745,-0.027649339942043,-0.0243772155673515,-0.0193940208024546,-0.0201456598242267,-0.0232261490425135,-0.0263330364918043,-0.0333797737882981,-0.0444741804789897,-0.0590308348382538,-0.0649187727645063,-0.0163424836642431,-0.0147136952477892,-0.0124616824287767,-0.016760771824751,-0.0325079495708678,-0.0225805901357022,-0.0186975873401427,-0.0220615584290627,-0.0210679578604705,-0.0216537968126987,-0.0218356925840657,-0.0256222920703437,1618744682,-0.00807352085218231,26
"Passer montanus",-0.0072457003629881,0.014614198236459,0.0268441182192818,0.0099168494190192,-0.00300311039937754,0.00971958860663587,0.0349891606018891,0.0394115226945317,0.0144546083169879,-0.0164896075008091,-0.0429262108375427,-0.0131460271621416,-0.000851437258590937,0.00583839349777832,0.00770348263061266,0.0189608066322822,0.00899831116192309,0.00743246571144664,-0.000439143964237831,-0.00853537741661362,-0.0136205943770387,-0.012631329370801,-0.00831939777935108,-0.00492073260798248,-0.0035414268434016,47643490,0.0394115226945317,21.4
"Passerculus sandwichensis",-0.00917117637660819,-0.0092812515086217,-0.00802072625878653,-0.0058853778508499,-0.00456394799975922,0.0199185124717864,-0.00632614917576302,-0.00825392430155882,-0.00860457140667861,-0.00847915517695657,-0.00942436062161787,-0.0112961460433174,-0.0124305751212932,-0.0115056811009301,-0.0085255491626823,-0.00433175359005334,-0.000257185432929676,0.00159520557884757,-0.000920321792465225,-0.00772827827220246,-0.0152903757100096,-0.0188857740105283,-0.0167774876529646,-0.0117621667415273,-0.0082084412973315,599661514,0.0199185124717864,20.6
"Passerella iliaca",0.00233679812543602,0.0020031939760116,0.0018093041797102,0.00189184128812395,0.00220064786995768,0.002566050883981,0.00288442646293977,0.00313662226766485,0.00323288255217509,0.002980831413456,0.00229866005242018,0.00139568412698788,0.000641791682146164,0.000264310808418785,0.00023170232204808,0.000407232969964921,0.000715536721672646,0.00112755980747278,0.00156702571646354,0.00191703597899502,0.00211282363431202,0.00218357871309431,0.0022028675549795,0.00222559452806967,0.00226811482805678,23325720,0.00323288255217509,33.3
"Passerina amoena",0.00477784156884774,0.00482242856770863,0.00485279194775055,0.00485270462486579,0.00480948026375784,0.00472194930884012,0.0045941857776238,0.00443462219993855,0.00426769949168365,0.00413523917897379,0.004073765608992,0.00409222353688092,0.00417797374764589,0.00431773929035698,0.00449969785091982,0.00469760978921361,0.00487182564115592,0.00499754382853797,0.0050837167444347,0.00515259234644991,0.00520572038592345,0.00522476963790941,0.00520754755126809,0.00518734177205655,0.00520263058652734,6239614,0.00522476963790941,15.5
"Passerina cyanea",-0.00105866004615152,0.00667407744089251,0.0119287690294912,0.00952835345016043,0.00224485823846824,-0.00237419016052326,-0.00134962710099499,0.00147398028992213,0.0024690011059791,0.00294244892810945,0.0047384091362727,0.00523268614209824,0.00131158631524719,-0.00329098059675653,-0.000214217189540289,0.0122725313482355,0.0242964055623718,0.0242419770820942,0.0119549880619266,-0.00137796067236473,-0.00617865217383029,-0.00378337789188645,-0.00179934434952461,-0.00364694319127296,-0.00608177911524928,87201014,0.0242964055623718,14.7
"Pavo cristatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1,0.909823369650912,-0.317369019096407,NA,NA,NA,NA,NA,14521152,0.909823369650912,4194
"Pavo muticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0917703733556454,-0.0317991595287528,550462,-0.0317991595287528,2768
"Pedionomus torquatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.29694697480914,-0.236337308349749,-0.140419510695237,-0.0498520704986871,0.0173242082338723,0.0636336059891873,0.0797251389456275,0.0410521315659769,-0.0510931869350921,-0.583868141345814,-0.449476208991053,131,0.0797251389456275,63.2
"Pelecanus conspicillatus",0.0244947166350482,0.0245720951261801,0.0227193644180641,0.0214803327822961,0.020379167765231,0.0175687000829232,0.0123113899887615,0.00516265891119927,-0.00349673092618752,-0.0136339055876975,-0.0241915125071688,-0.0329176767996335,-0.038377790789603,-0.0490018298333933,-0.056388544939716,-0.0627272468702595,-0.0573585423322637,-0.0368244319758579,-0.0102627227909158,0.00728455658000893,NA,NA,NA,NA,NA,8477012,0.0245720951261801,5505
"Pelecanus crispus",-0.0523728637883156,-0.052133545794949,0.0254076798764718,-0.012193465981861,0.00968808355777758,0.00114689698967792,0.0453456151644428,-0.0316787818460977,0.0584080883415814,0.000741928088124993,-0.0121307784233028,0.0270951862502643,0.0127039328629678,-0.00966185070666428,0.0447349483212625,0.123489152337598,0.342004207993801,0.013135280470153,-0.14664670005182,-0.0940208839296121,0.0443557556141393,0.0934773447289792,0.075265773372973,NA,NA,4658889,0.342004207993801,9550
"Pelecanus erythrorhynchos",0.0219791604948057,0.0220967562256504,0.0222053573494541,0.0223112518408176,0.0224126978566935,0.0225040464769288,0.0225824757148264,0.0226484878027193,0.0227010831308538,0.0227340864170297,0.0227373891137066,0.0227032879835842,0.0226347449190358,0.0225473453037827,0.0224582864199032,0.0223700195227144,0.0222674715362557,0.0221357896797853,0.0219805843548339,0.0218276349670269,0.0217026415711267,0.0216137861418847,0.0215535151264651,0.0215123628385947,0.0214868975570956,19858493,0.0227373891137066,5650
